Batch size,Momentum,decay,Learning rate,Epochs,Neurons,Sequence size,Loss,elapsed_sec
8,0.998311048566386,6.76014362998855E-06,0.025577933044227,183,9,9,-0.027488131076098,4009.92822694778
8,0.996634434930154,1.32007556319491E-06,0.031110234801577,158,32,8,-0.027632247618571,3010.90483188629
8,0.998911450683207,5.52566183514372E-06,0.027529962463143,563,38,28,-0.027655252686111,4490.22580480576
6,0.992309019503347,7.55244113211924E-06,0.031325991097735,943,41,29,-0.027667327393447,20583.7994141579
21,0.996989024653325,7.80770336494626E-06,0.007497352428895,413,17,29,-0.027854975012522,649.275189638138
27,0.996797376429407,2.13569025996565E-06,0.008415746693143,110,90,12,-0.027878207144971,127.716888904572
6,0.992522076017316,9.42341806871947E-06,0.026327628620229,865,14,26,-0.027892495654127,16464.5520236492
22,0.99798036440146,1.0761805601231E-06,0.021234948015907,385,30,29,-0.027915681762401,4490.45912837982
21,0.992198977727669,7.95857005333429E-06,0.03177217238253,905,69,8,-0.028076812624931,18485.6904067993
5,0.993799726637852,4.804999919988E-06,0.013520859505368,887,7,30,-0.02816296964308,17654.8957965374
6,0.991602660084016,5.71543193953189E-06,0.029317751440759,911,74,19,-0.028385664074449,18807.6269171238
6,0.990801036831168,6.53064118373471E-06,0.032887383881904,901,27,26,-0.028418127397828,16382.9337041378
7,0.990555791499479,7.50247129045532E-06,0.030513415004725,948,92,26,-0.028444582532021,11324.8045053482
6,0.991069358437098,7.7200664826359E-06,0.034998280708632,906,61,20,-0.028585373316156,18375.0198926926
7,0.990871416583711,4.43661832904492E-06,0.03440148549776,837,48,25,-0.028675669883477,15673.3453321457
29,0.998118623955553,8.73046167685548E-06,0.032222135261834,100,17,29,-0.028695269597955,3010.52716708183
6,0.992002890608795,5.88248052254929E-06,0.024737974842587,959,76,24,-0.028726909577133,19669.8380148411
7,0.99754771860494,5.55412030864767E-06,0.027931982803978,954,74,21,-0.028864931702418,8742.58252763748
20,0.99897039149476,9.53190561552622E-06,0.024821073336083,957,43,25,-0.028867584673014,4777.85914134979
5,0.99888341459183,1.19353156242458E-06,0.013903094557674,843,92,24,-0.02898023346875,8088.52967190743
5,0.991613460315247,1.35488683665122E-06,0.017678364938957,841,40,6,-0.029085267165845,15171.1845617294
7,0.998390496303987,3.09348719188022E-06,0.025555783128377,983,19,20,-0.029116415293691,7529.17310094833
21,0.996556202582576,1.13169989596795E-06,0.017177278429947,658,65,20,-0.029130097125706,4009.92196106911
11,0.998789213808313,9.58767495764837E-06,0.024471619488629,239,16,29,-0.029214430590391,3010.09223651886
23,0.99877800402154,7.72708732282062E-06,0.00644242166024,102,71,14,-0.029260979989332,1100.5445432663
24,0.991299753432643,9.55560259259959E-06,0.016832808039054,513,45,20,-0.029459349164053,649.334578514099
5,0.990074773217985,2.43215054655487E-06,0.019579917198783,923,100,24,-0.029481919521981,14925.9566648006
13,0.993621133490277,1.70752709410747E-06,0.034877636168833,353,24,28,-0.030102032467082,1099.77584409714
9,0.998160507426015,2.34712413514214E-06,0.022192027219057,714,62,29,-0.030188871006812,7261.50815320015
13,0.996590640390034,1.12944399452323E-06,0.020204723654115,883,84,16,-0.030211511349383,4490.24765324593
5,0.992580630449605,2.11848415109844E-06,0.014347552765383,893,7,15,-0.030269832345513,16612.8599498272
11,0.99858587489324,8.97098847496418E-06,0.026950004090632,214,21,14,-0.030446308194516,1897.09472203255
5,0.991295892429317,6.52226285116519E-06,0.020899994826637,910,35,21,-0.030511554428621,19313.3817503452
30,0.994527035348806,3.53023230964712E-06,0.023484104756193,329,43,17,-0.030579925631173,316.225070476532
24,0.994293081592821,8.89336120053573E-06,0.007470626284665,177,82,7,-0.030734339898283,148.203814983368
6,0.998394547379992,3.83887392646271E-06,0.015959984753165,849,13,27,-0.03076144135458,8526.4339594841
5,0.99868417470132,5.92280859314868E-06,0.027805915943005,448,77,27,-0.030887253404139,6558.95164132118
11,0.998089697041306,1.28591733202519E-06,0.02462405316133,822,49,30,-0.031078119732199,6764.71103143692
6,0.99198536886758,5.10291660396063E-06,0.029057679168432,914,19,23,-0.031152349847712,17701.1042385101
21,0.991991166682371,7.41796733802571E-06,0.023736966055972,930,34,23,-0.031299122540574,20121.0127887726
6,0.991722893655395,4.31994494897652E-06,0.015656167053134,900,63,19,-0.031302235380281,18027.6424257755
26,0.998690241527375,5.28510528069869E-06,0.044272790103694,102,30,14,-0.031310245932378,1100.12389993668
21,0.998569873693877,4.49516611261037E-06,0.020457829841235,119,45,18,-0.031367564282846,1897.90882301331
25,0.992724592906272,7.48470362928246E-06,0.02581771396714,338,84,15,-0.031464269365539,316.426611185074
30,0.998352283549628,3.01122318755044E-06,0.008823461429734,102,53,13,-0.031615079582198,1896.53442120552
14,0.992444589142399,1.83551054934513E-06,0.015052277190604,909,100,25,-0.031632302110975,20265.7283742428
5,0.998906900318524,4.59144825223855E-06,0.014535696708152,986,31,23,-0.031643552264493,8769.82211494446
10,0.997206459252051,5.53048006739404E-06,0.030353044489682,815,37,18,-0.031698702640521,1895.72974729538
5,0.992435785182907,5.46936300597274E-06,0.027036079164811,887,35,15,-0.031874157334726,18130.1949224472
24,0.99813405243928,4.03562484553043E-06,0.025215800334003,989,15,13,-0.03207331742208,4008.91903805733
9,0.996046530689875,2.73493131436531E-06,0.023383539229216,632,77,25,-0.032078272385642,1895.9124417305
5,0.998982046677029,9.65773901841564E-06,0.026513623279822,717,40,23,-0.032228543668201,6383.1113307476
5,0.992379897495978,8.04891111375795E-06,0.034105597329475,904,44,24,-0.032334030794099,20438.4955530167
29,0.998362177419707,1.68055722663649E-06,0.028811734821696,100,16,6,-0.032370900133192,650.419538974762
22,0.991950321485116,3.61392734814161E-06,0.019385675465328,365,93,5,-0.032475524064567,206.115894556046
8,0.990364256403357,3.09596149442133E-06,0.019849492759847,111,58,24,-0.032650894584491,415.043258428574
13,0.991323356676518,6.9513335872006E-06,0.017000284248397,964,56,27,-0.032973193645259,21394.0754473209
5,0.994514275879098,6.77702023710825E-06,0.010042754878564,891,79,25,-0.033010391003274,16546.7613561153
16,0.99249670423741,8.05487546629606E-06,0.026185200246768,908,84,6,-0.033311031683527,18434.6093907356
6,0.992202149018039,6.84988413266619E-06,0.021777479412441,923,83,8,-0.033386910742871,19669.8559074402
5,0.991832413235969,4.21004538764018E-06,0.012968183387406,877,55,24,-0.033433464727305,17042.4695444107
6,0.998282964767126,7.87914041390825E-06,0.029576821535444,274,8,28,-0.033555875862798,4777.93985891342
12,0.996965489396359,1.04367668223476E-06,0.037558487695307,124,50,16,-0.033696210943163,4009.79237532616
17,0.991393868800188,7.72923805470013E-06,0.026213558456676,957,46,29,-0.033725199139407,21025.2088797092
24,0.997837195364214,3.11842524391575E-06,0.044665203378489,101,57,24,-0.033866372989847,3010.96374487877
17,0.998114956885825,4.17714982136596E-06,0.02980872364617,662,27,19,-0.034088781510946,4778.21254992485
6,0.991750031942045,7.41414825156045E-06,0.026561995724191,886,37,26,-0.034089153533445,18718.4436805248
6,0.991751515194604,3.22504384586968E-06,0.033319105348264,843,13,8,-0.034182516572883,15424.1208226681
25,0.99867577527902,1.32611870919155E-06,0.021563832327726,501,12,27,-0.034428838600821,3010.36374187469
26,0.991331313871926,4.92516147310472E-06,0.050046269574383,603,88,28,-0.034583801003073,1099.2196855545
5,0.991335416970032,9.01233765778681E-06,0.041806404519867,938,46,22,-0.03459272204016,15359.3413167
5,0.998425475773524,8.63932955332479E-06,0.023776616253088,822,35,21,-0.0346080613151,10504.1205239296
5,0.990932138690511,4.34000263400443E-06,0.006470989519854,868,40,24,-0.034743662703129,18554.0165388584
23,0.995085129003764,1.73105978623144E-06,0.046255365963454,768,38,6,-0.034961855170703,414.899883031845
7,0.99889885312763,9.6030928464613E-06,0.016849971544303,729,15,24,-0.035012109517219,4490.1707303524
16,0.998887429500504,1.96506384932458E-06,0.014975347518399,938,10,27,-0.035031509209187,5878.67249035835
17,0.996478183166995,6.23266211492966E-06,0.014667226624428,764,92,9,-0.035184401600641,649.036575555801
5,0.998676231637013,7.26497482405994E-06,0.018531584821011,900,14,20,-0.035198456534234,7488.95248985291
5,0.993081480680252,7.60004784990381E-06,0.040077868327128,789,50,30,-0.035591739199815,13035.3234903812
6,0.998841614859458,6.26030977943859E-06,0.034555245212544,546,12,9,-0.035887601091622,4777.88757967949
5,0.991092164650313,8.67368158737714E-06,0.033005660001883,885,80,29,-0.035941761975948,16736.599684
18,0.9972365339445,8.20431900210471E-06,0.026526170178362,103,36,27,-0.035976297519309,650.107494354248
5,0.991649981109327,3.39054170104178E-06,0.015793763116168,946,83,25,-0.036085945455001,21024.9574332237
6,0.99085233089281,4.10438009392922E-06,0.017980704425098,869,7,30,-0.036382943271629,16736.8378031254
21,0.991835848268803,6.96299290680703E-06,0.018562475669143,916,68,26,-0.036647479208385,19402.7563169003
15,0.998877305567609,9.05767763504286E-06,0.012565534736634,114,21,24,-0.036751072635835,3010.74719142914
20,0.998875346210134,2.87259809248867E-06,0.031380362080773,908,83,28,-0.036752370396449,4777.84979343414
6,0.998871436797049,4.28308599675831E-06,0.022840379879585,852,84,23,-0.036793289666897,10539.6155788898
8,0.998881476145272,8.9702649739822E-06,0.02522089090505,682,17,28,-0.036940874111268,4008.54607915878
7,0.998095537363739,9.50839436855179E-06,0.034288490210946,177,19,30,-0.036998434713291,3009.41493105888
7,0.991226170674,4.24416459069406E-06,0.031542568561363,789,9,30,-0.037053631588576,14079.1232249737
10,0.998115530116701,2.15674568527998E-06,0.012259867455455,925,25,8,-0.037094525916844,4490.35880541801
19,0.998961403325218,3.84201525161307E-06,0.030201263137943,862,53,22,-0.0371712397784,4009.58981275559
18,0.992353216656086,9.65706627045712E-06,0.023837463304288,961,75,26,-0.037194830781602,20584.1793134213
22,0.991150384366039,2.60258343110661E-06,0.032085473618683,918,8,23,-0.037229294290668,19894.7593913078
27,0.997214433582041,9.84087110878541E-06,0.044111005741585,101,72,26,-0.037338372101968,3010.60559463501
6,0.992230983884796,8.72372062503222E-06,0.025623296908903,828,51,23,-0.037536233016535,16187.7528586388
5,0.994413065449681,4.49660860335989E-06,0.020392092600234,771,63,29,-0.037664810671241,14966.6670992374
22,0.996996110031879,1.105675828574E-06,0.03408009624872,438,53,21,-0.037740812529075,4009.23076343536
19,0.998313205547017,5.71070570202681E-06,0.005297947398712,102,56,18,-0.037775037446409,3009.84442687035
15,0.992095783475278,5.23981973448985E-06,0.023124833596925,549,42,8,-0.037937267949539,648.813944101334
20,0.991829540471836,6.36871415037604E-06,0.017596058528828,917,72,26,-0.038058182343524,20438.6873950958
11,0.99235394589041,7.23238633903509E-06,0.024613960262745,198,48,22,-0.03811368532969,649.589962720871
30,0.998239042620398,2.06137245311753E-06,0.014370388989476,109,6,27,-0.038332286112486,1897.69054222107
25,0.997922846060104,7.21563754544874E-06,0.062225742707623,100,37,12,-0.038431702469735,3010.89316534996
5,0.998639892285314,7.25117168599385E-06,0.032069612432859,585,14,26,-0.038692264252917,5816.82312059403
6,0.998684554069775,5.11712702452192E-06,0.027673080943864,755,76,23,-0.038760982689105,9974.07718110085
28,0.996528327522156,1.05143317423688E-06,0.038406149544628,225,60,29,-0.038794790144249,4009.99440765381
5,0.998544990544975,4.38333110134512E-06,0.030426034223752,443,37,30,-0.038830936395673,6693.18257021904
6,0.991690134550204,1.98285991037308E-06,0.018615784331784,921,24,25,-0.039020755902884,20584.053583622
12,0.996965463835182,4.88259462540025E-06,0.035080976884244,100,82,23,-0.039120335720087,1099.96545767784
11,0.998951644723523,4.35589480837356E-06,0.024304112442612,353,20,5,-0.039301362664749,3010.7846558094
10,0.992056204788973,7.29875733688262E-06,0.046150546113871,962,53,7,-0.039355717185471,1098.78873038292
25,0.99139234621421,2.12892925148709E-06,0.044741756608978,634,63,12,-0.03936131648028,415.030489683151
20,0.990533853478142,8.11339352263136E-06,0.053809742808044,362,78,6,-0.039640286918541,228.968139648437
5,0.998348586050611,9.71535021082811E-06,0.019923939753161,823,30,26,-0.039729404481168,8363.4358394146
6,0.991348550345023,7.56837210069131E-06,0.032555890987486,918,41,18,-0.039853235357441,18972.4815773964
6,0.992425868239908,3.14113363707766E-06,0.02491984320196,929,44,7,-0.040451703452025,18357.7152557373
30,0.993525342084318,4.80643309191402E-06,0.030491800312588,103,30,29,-0.04078622522854,1897.41764187813
5,0.998767295930392,1.75203971018803E-06,0.020489021272107,691,91,19,-0.04144624772016,5000.51138734818
11,0.997889310328757,2.75730749762318E-06,0.033377834760089,100,71,12,-0.041567447816127,650.149855136871
30,0.998719169020545,4.27731356117939E-06,0.055346650606625,101,20,8,-0.041575670318336,650.305690288544
16,0.991448355801909,5.64761857981172E-06,0.02924488633251,619,61,9,-0.041653751528689,649.213420391083
17,0.998915448225804,8.54796555097273E-06,0.001605267307494,102,32,9,-0.041719281817882,3009.68137454987
14,0.991443270733041,4.33347580155115E-06,0.046641510296343,100,30,22,-0.042001504372609,1897.24365139008
16,0.995445800811704,6.9801752118836E-06,0.016412609715267,254,34,13,-0.042219207717824,316.210579395294
26,0.992022575856878,1.97208377814494E-06,0.0011375764411,103,14,15,-0.042471332014682,1896.91085338593
26,0.993463078604221,2.69539731621421E-06,0.042541156831636,758,70,23,-0.042548009949295,1099.52536535263
16,0.99652131876124,1.85272990092243E-06,0.02926531876407,100,87,17,-0.042740016554793,3009.90128898621
20,0.998378131854631,2.44319836772337E-06,0.039325935443416,102,33,7,-0.042778851708981,1897.81376719475
7,0.998894783150216,9.55951439875202E-06,0.030017965020451,101,18,22,-0.042853303361488,4009.5634868145
24,0.998838167157256,6.01444288036748E-06,0.028477513698727,104,34,28,-0.042890173653441,1897.82912993431
18,0.998953843525827,9.56501383498147E-06,0.028425202103037,483,13,28,-0.042972249369468,3009.3597946167
8,0.998937419931962,5.57151517448142E-06,0.023511621793265,725,19,19,-0.043058126000688,6021.28522777557
5,0.998911458837524,3.7471295156719E-06,0.027144533914194,468,47,30,-0.043115865549333,6817.62715792656
7,0.998737696856338,9.91245516239808E-06,0.014522635246151,129,48,24,-0.04320649206242,3010.09788966179
16,0.998821918521231,4.95975144477762E-06,0.024516566280931,101,87,25,-0.043230770591726,650.142323732376
10,0.997417017767162,7.78730477113996E-06,0.033785774490078,596,51,13,-0.043407494317471,1099.38965654373
11,0.996638230428532,1.11412082214474E-06,0.032715974954254,105,50,16,-0.043782806858265,3009.54183673859
6,0.99883225459522,9.09168786010153E-06,0.025691691656169,260,62,28,-0.043789634721414,5000.66854476929
15,0.990242186317573,8.12139626208826E-06,0.05087727963291,975,82,23,-0.043819949521046,1895.64280748367
18,0.991795214823842,9.77685078054861E-06,0.028830523477672,946,51,26,-0.044007230351897,20584.1714479923
6,0.993993505259598,9.28458240801938E-06,0.036372637485347,860,78,21,-0.044035227469316,13837.0565371513
5,0.990580862455347,8.20156523630982E-06,0.024753133640985,831,25,11,-0.044136773376745,15937.5525074005
9,0.998904594322555,1.57932232151497E-06,0.028840990904324,610,30,29,-0.044260346210532,5138.0465400219
26,0.997948207749306,9.02531175655427E-06,0.007361258035097,101,49,14,-0.044391761313087,3010.40987324715
29,0.991430098940581,1.04815943374417E-06,0.029089028062337,947,45,28,-0.044578524967355,20859.8940358162
30,0.997902267205084,3.11684890680714E-06,0.027982798822471,103,17,17,-0.044846350909211,1896.63437390327
25,0.994858803326706,5.77125407109456E-06,0.029132272692463,414,16,26,-0.045141164827696,648.8707280159
6,0.998576018659734,5.80026692972022E-06,0.025830518859855,699,44,30,-0.045441140510863,7662.15937662125
30,0.998151028286645,8.66486983810006E-06,0.066413208606136,101,42,10,-0.045469134665874,4009.81704568863
5,0.991990668856635,7.25869038293701E-06,0.033490959849911,858,53,7,-0.045806492133198,15602.2401945591
12,0.996935569343245,1.06018024708216E-06,0.011657852595692,799,47,30,-0.04581366335192,5558.52913951874
6,0.998757189785949,7.9701408953305E-06,0.025019079055775,412,41,26,-0.045858980513158,5138.05227017403
10,0.998175997787305,2.83030553273774E-06,0.020811280590469,102,88,18,-0.045927156228572,649.949277639389
8,0.998968198688032,8.56414191304477E-06,0.023974027242884,625,59,25,-0.045935703609931,6559.1165406704
27,0.997629542606646,2.52045678384702E-06,0.029234413267132,102,53,6,-0.045963883061301,4009.9047729969
27,0.998891608493285,9.41847027096518E-06,0.028243739905263,548,79,28,-0.046191886548073,4490.41482758522
5,0.992615723921996,7.650667817914E-06,0.039163773192384,851,48,25,-0.046311102490476,16464.5335547924
5,0.994819702254374,2.8806657469968E-06,0.020711592437049,849,94,28,-0.046498398366635,13803.3712904453
5,0.998932293162178,3.70943711682673E-06,0.024265464698565,562,88,25,-0.046665408054089,7556.12853980064
10,0.992078558161735,6.03843036130893E-06,0.015773581482769,938,61,22,-0.046670327257169,21218.1671328545
